ticker,company_name,sector,industry,exchange,quoteType,price_rows,price_min_date,price_max_date,coverage_pct,starts_in_2019,ends_in_2023,full_coverage,news_count,news_min_date,news_max_date
CALX,"Calix, Inc.",Technology,Software - Infrastructure,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,306,2019-01-04,2023-11-29
ATR,"AptarGroup, Inc.",Healthcare,Medical Instruments & Supplies,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,306,2019-01-11,2023-12-13
GBCI,"Glacier Bancorp, Inc.",Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,306,2019-01-04,2023-12-16
ONB,Old National Bancorp,Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,305,2019-01-03,2023-12-13
GPC,Genuine Parts Company,Consumer Cyclical,Auto Parts,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,305,2019-01-03,2023-12-12
CXW,"CoreCivic, Inc.",Industrials,Security & Protection Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,305,2019-01-11,2023-11-27
DAC,Danaos Corporation,Industrials,Marine Shipping,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,304,2019-01-04,2023-12-13
ASGN,ASGN Incorporated,Technology,Information Technology Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,304,2019-01-09,2023-12-16
EFC,Ellington Financial Inc.,Real Estate,REIT - Mortgage,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,303,2019-01-31,2023-12-12
OTEX,Open Text Corporation,Technology,Software - Application,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,303,2019-01-02,2023-11-30
WIT,Wipro Limited,Technology,Information Technology Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,302,2019-01-14,2023-12-13
ARI,"Apollo Commercial Real Estate Finance, Inc.",Real Estate,REIT - Mortgage,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,301,2019-01-02,2023-12-15
TAC,TransAlta Corporation,Utilities,Utilities - Independent Power Producers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,301,2019-01-09,2023-12-01
FIZZ,National Beverage Corp.,Consumer Defensive,Beverages - Non-Alcoholic,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,301,2019-01-02,2023-12-11
ARDX,"Ardelyx, Inc.",Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,300,2019-02-07,2023-12-15
HI,"Hillenbrand, Inc.",Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,300,2019-01-08,2023-12-16
WPRT,Westport Fuel Systems Inc.,Consumer Cyclical,Auto Parts,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,300,2019-01-02,2023-12-07
BTE,Baytex Energy Corp.,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,300,2019-01-03,2023-12-15
MX,Magnachip Semiconductor Corporation,Technology,Semiconductors,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,299,2019-01-12,2023-12-16
SXC,"SunCoke Energy, Inc.",Basic Materials,Coking Coal,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,299,2019-01-02,2023-12-05
AGIO,"Agios Pharmaceuticals, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,298,2019-01-07,2023-12-05
JACK,Jack in the Box Inc.,Consumer Cyclical,Restaurants,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,296,2019-01-04,2020-06-10
USAC,"USA Compression Partners, LP",Energy,Oil & Gas Equipment & Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,296,2019-01-03,2023-12-16
CHDN,Churchill Downs Incorporated,Consumer Cyclical,Gambling,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,296,2019-01-02,2023-12-16
OFG,OFG Bancorp,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,296,2019-01-06,2023-12-14
PAGS,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,296,2019-01-09,2023-11-13
CAMT,Camtek Ltd.,Technology,Semiconductor Equipment & Materials,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,296,2019-01-14,2023-12-11
LRCX,Lam Research Corporation,Technology,Semiconductor Equipment & Materials,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,294,2019-01-16,2023-12-16
RGR,"Sturm, Ruger & Company, Inc.",Industrials,Aerospace & Defense,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,294,2019-01-03,2023-12-05
NHI,"National Health Investors, Inc.",Real Estate,REIT - Healthcare Facilities,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,294,2019-01-04,2023-12-04
GEL,"Genesis Energy, L.P.",Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,293,2019-01-10,2023-12-04
RDHL,RedHill Biopharma Ltd.,Healthcare,Drug Manufacturers - Specialty & Generic,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,292,2019-01-17,2023-11-27
CAL,"Caleres, Inc.",Consumer Cyclical,Apparel Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,292,2019-01-04,2023-12-16
DX,"Dynex Capital, Inc.",Real Estate,REIT - Mortgage,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,291,2019-01-01,2023-10-24
CRMT,"America's Car-Mart, Inc.",Consumer Cyclical,Auto & Truck Dealerships,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,291,2019-01-02,2023-12-16
FCFS,"FirstCash Holdings, Inc.",Financial Services,Credit Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,290,2019-01-11,2023-12-13
VRA,"Vera Bradley, Inc.",Consumer Cyclical,Footwear & Accessories,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,290,2019-01-02,2023-12-06
BBSI,"Barrett Business Services, Inc.",Industrials,Staffing & Employment Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,289,2019-01-18,2023-12-16
BSBR,Banco Santander (Brasil) S.A.,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,289,2019-01-02,2023-11-15
FMX,"Fomento Económico Mexicano, S.A.B. de C.V.",Consumer Defensive,Beverages - Brewers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,289,2019-01-10,2023-12-16
ANGI,Angi Inc.,Communication Services,Internet Content & Information,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,289,2019-01-31,2023-11-07
DHT,"DHT Holdings, Inc.",Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,287,2019-01-02,2023-12-14
TBIO,"Telesis Bio, Inc.",Healthcare,Medical Devices,PNK,EQUITY,1016,2019-01-02,2023-12-28,80.8,True,True,True,287,2019-01-03,2023-08-30
ABEV,Ambev S.A.,Consumer Defensive,Beverages - Brewers,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,287,2019-01-02,2023-11-15
PUMP,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,287,2019-01-13,2023-12-05
AGO,Assured Guaranty Ltd.,Financial Services,Insurance - Specialty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,286,2019-01-06,2023-12-11
FLWS,"1-800-FLOWERS.COM, Inc.",Consumer Cyclical,Specialty Retail,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,285,2019-01-24,2023-11-03
QTWO,"Q2 Holdings, Inc.",Technology,Software - Application,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,285,2019-01-02,2023-12-13
LSCC,Lattice Semiconductor Corporation,Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,285,2019-01-02,2023-12-14
EXLS,"ExlService Holdings, Inc.",Technology,Information Technology Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,284,2019-01-24,2023-12-05
GBDC,"Golub Capital BDC, Inc.",Financial Services,Asset Management,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,284,2019-01-03,2023-12-05
CLW,Clearwater Paper Corporation,Basic Materials,Paper & Paper Products,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,284,2019-01-02,2023-11-09
PBH,Prestige Consumer Healthcare Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,284,2019-01-03,2023-12-15
NMM,Navios Maritime Partners L.P.,Industrials,Marine Shipping,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,284,2019-01-02,2023-10-18
CATY,Cathay General Bancorp,Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,284,2019-01-22,2023-12-15
CASH,"Pathward Financial, Inc.",Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,284,2019-01-17,2023-12-12
AMRC,"Ameresco, Inc.",Industrials,Engineering & Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,284,2019-01-29,2023-12-13
NWE,"NorthWestern Energy Group, Inc.",Utilities,Utilities - Regulated Electric,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,283,2019-01-11,2023-12-11
EGBN,"Eagle Bancorp, Inc.",Financial Services,Banks - Regional,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,283,2019-01-02,2023-12-14
AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,282,2019-01-03,2023-12-12
TOPS,Top Ships Inc.,Energy,Oil & Gas Midstream,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,281,2019-01-09,2023-12-12
BP,BP p.l.c.,Energy,Oil & Gas Integrated,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,280,2019-01-02,2020-06-10
LNC,Lincoln National Corporation,Financial Services,Insurance - Life,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,280,2019-01-03,2023-12-14
RBA,"RB Global, Inc.",Industrials,Specialty Business Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,279,2019-01-04,2023-12-15
AVB,"AvalonBay Communities, Inc.",Real Estate,REIT - Residential,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,279,2019-01-02,2023-12-11
HCI,"HCI Group, Inc.",Financial Services,Insurance - Property & Casualty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,277,2019-01-15,2023-12-16
USNA,"USANA Health Sciences, Inc.",Consumer Defensive,Packaged Foods,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,277,2019-01-15,2023-10-26
TSLX,"Sixth Street Specialty Lending, Inc.",Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,277,2019-01-03,2023-12-06
TRUE,"TrueCar, Inc.",Communication Services,Internet Content & Information,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,276,2019-01-14,2023-11-16
RHP,"Ryman Hospitality Properties, Inc.",Real Estate,REIT - Hotel & Motel,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,276,2019-01-04,2023-12-15
VSTM,"Verastem, Inc.",Healthcare,Biotechnology,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,276,2019-01-03,2023-12-11
MWA,"Mueller Water Products, Inc.",Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,275,2019-01-07,2023-12-14
PINC,"Premier, Inc.",Healthcare,Health Information Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,274,2019-01-04,2023-12-06
PDS,Precision Drilling Corporation,Energy,Oil & Gas Drilling,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,274,2019-01-29,2023-11-21
GTLS,"Chart Industries, Inc.",Industrials,Specialty Industrial Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,274,2019-01-09,2023-12-05
TALO,Talos Energy Inc.,Energy,Oil & Gas E&P,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,273,2019-01-24,2023-12-15
NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,273,2019-01-21,2023-12-12
AROC,"Archrock, Inc.",Energy,Oil & Gas Equipment & Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,273,2019-01-03,2023-12-16
TNET,"TriNet Group, Inc.",Industrials,Staffing & Employment Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,272,2019-01-14,2023-12-12
MOV,"Movado Group, Inc.",Consumer Cyclical,Luxury Goods,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,272,2019-02-27,2023-11-30
IBKR,"Interactive Brokers Group, Inc.",Financial Services,Capital Markets,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,271,2019-01-02,2023-12-16
NSSC,"Napco Security Technologies, Inc.",Industrials,Security & Protection Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,271,2019-01-03,2023-12-16
BCRX,"BioCryst Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,270,2019-02-25,2023-12-07
TV,"Grupo Televisa, S.A.B.",Communication Services,Telecom Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,270,2019-01-09,2023-11-30
OMF,"OneMain Holdings, Inc.",Financial Services,Credit Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,269,2019-02-11,2023-12-13
SVM,Silvercorp Metals Inc.,Basic Materials,Silver,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,269,2019-01-28,2023-11-23
HRTX,"Heron Therapeutics, Inc.",Healthcare,Biotechnology,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,269,2019-01-02,2023-11-28
AUDC,AudioCodes Ltd.,Technology,Communication Equipment,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,269,2019-01-02,2023-12-13
BNGO,"Bionano Genomics, Inc.",Healthcare,Medical Instruments & Supplies,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,269,2019-08-09,2023-12-05
ACIW,"ACI Worldwide, Inc.",Technology,Software - Infrastructure,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,269,2019-01-03,2023-11-21
TBPH,"Theravance Biopharma, Inc.",Healthcare,Biotechnology,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,269,2019-01-07,2023-12-07
CAPL,CrossAmerica Partners LP,Energy,Oil & Gas Refining & Marketing,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,268,2019-01-04,2023-12-13
AEHR,"Aehr Test Systems, Inc.",Technology,Semiconductor Equipment & Materials,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,268,2019-01-02,2023-12-16
COLB,"Columbia Banking System, Inc.",Financial Services,Banks - Regional,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,267,2019-01-04,2023-12-15
ALLO,"Allogene Therapeutics, Inc.",Healthcare,Biotechnology,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,267,2019-02-08,2023-12-08
MNRO,"Monro, Inc.",Consumer Cyclical,Auto Parts,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,267,2019-01-04,2023-10-25
RCI,Rogers Communications Inc.,Communication Services,Telecom Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,267,2019-01-03,2023-12-15
FWRD,Forward Air Corporation,Industrials,Integrated Freight & Logistics,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,266,2019-01-31,2023-12-12
OPTT,"Ocean Power Technologies, Inc.",Industrials,Specialty Industrial Machinery,ASE,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,266,2019-01-07,2023-11-28
JBL,Jabil Inc.,Technology,Electronic Components,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,266,2019-01-05,2020-06-11
FELE,"Franklin Electric Co., Inc.",Industrials,Specialty Industrial Machinery,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,265,2019-01-02,2023-11-21
PFS,"Provident Financial Services, Inc.",Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,264,2019-01-03,2023-12-13
HOV,"Hovnanian Enterprises, Inc.",Consumer Cyclical,Residential Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,264,2019-01-11,2023-12-15
TTMI,"TTM Technologies, Inc.",Technology,Electronic Components,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,263,2019-01-02,2023-12-04
ESRT,"Empire State Realty Trust, Inc.",Real Estate,REIT - Diversified,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,262,2019-02-18,2023-12-14
WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Lodging,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,261,2019-01-17,2023-12-16
KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,261,2019-01-03,2023-12-14
EIG,"Employers Holdings, Inc.",Financial Services,Insurance - Specialty,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,260,2019-01-28,2023-11-27
HVT,"Haverty Furniture Companies, Inc.",Consumer Cyclical,Home Improvement Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,259,2019-01-08,2023-12-05
TWI,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,259,2019-02-06,2023-11-21
CPK,Chesapeake Utilities Corporation,Utilities,Utilities - Regulated Gas,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,259,2019-01-14,2023-12-16
USFD,US Foods Holding Corp.,Consumer Defensive,Food Distribution,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,259,2019-01-02,2023-12-04
CRI,"Carter's, Inc.",Consumer Cyclical,Apparel Retail,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,259,2019-01-28,2023-12-16
QUAD,"Quad/Graphics, Inc.",Industrials,Specialty Business Services,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,259,2019-01-04,2023-11-01
XXII,"22nd Century Group, Inc.",Consumer Defensive,Tobacco,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,259,2019-01-08,2023-11-29
ASA,ASA Gold and Precious Metals Limited,Financial Services,Asset Management,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,258,2019-01-03,2023-09-26
GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,Residential Construction,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,258,2019-01-02,2023-11-13
CARG,"CarGurus, Inc.",Consumer Cyclical,Auto & Truck Dealerships,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,258,2019-01-02,2023-12-16
SUPN,"Supernus Pharmaceuticals, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NGM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,257,2019-01-06,2023-12-13
ECPG,"Encore Capital Group, Inc.",Financial Services,Credit Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,257,2019-01-15,2023-12-13
GAIN,Gladstone Investment Corporation,Financial Services,Asset Management,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,257,2019-01-02,2023-11-27
CQP,"Cheniere Energy Partners, L.P.",Energy,Oil & Gas Midstream,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,257,2019-01-01,2023-12-16
COHU,"Cohu, Inc.",Technology,Semiconductor Equipment & Materials,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,256,2019-01-16,2023-12-06
AKBA,"Akebia Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,256,2019-01-07,2023-11-27
ALDX,"Aldeyra Therapeutics, Inc.",Healthcare,Biotechnology,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,256,2019-01-03,2023-12-16
FOR,Forestar Group Inc.,Real Estate,Real Estate - Development,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,255,2019-01-10,2023-11-27
ADNT,Adient plc,Consumer Cyclical,Auto Parts,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,255,2019-01-06,2023-12-12
HGV,Hilton Grand Vacations Inc.,Consumer Cyclical,Resorts & Casinos,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,254,2019-02-19,2023-12-11
UVV,Universal Corporation,Consumer Defensive,Tobacco,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,254,2019-01-02,2023-12-14
GPI,"Group 1 Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,253,2019-01-31,2023-12-16
ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,253,2019-01-03,2023-12-12
ABCB,Ameris Bancorp,Financial Services,Banks - Regional,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,253,2019-01-06,2023-12-14
RMTI,"Rockwell Medical, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,NCM,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,252,2019-01-02,2023-11-14
CEVA,"CEVA, Inc.",Technology,Semiconductors,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,252,2019-01-02,2023-11-09
PRLB,"Proto Labs, Inc.",Industrials,Metal Fabrication,NYQ,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,251,2019-01-22,2023-11-03
CACC,Credit Acceptance Corporation,Financial Services,Credit Services,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,251,2019-01-02,2023-12-14
DGII,Digi International Inc.,Technology,Communication Equipment,NMS,EQUITY,1257,2019-01-02,2023-12-28,100.0,True,True,True,251,2019-01-15,2023-12-16
